,key,Brewery Key,Style Key,Description,ABV,Ave Rating,Min IBU,Max IBU,Astringency_customer,Body_customer,Alcohol_customer,Bitter_customer,Sweet_customer,Sour_customer,Salty_customer,Fruits_customer,Hoppy_customer,Spices_customer,Malty_customer,Astringency_description,Body_description,Alcohol_description,Bitter_description,Sweet_description,Sour_description,Salty_description,Fruits_description,Hoppy_description,Spices_description,Malty_description
2332,4448,1144,101,Our Hawk Owl Amber Ale laid down on Grand Travese Distilary bourbon ,8.0,3.68,55,85,3,18,44,10,36,21,0,21,25,10,54,0,0,1,0,0,0,0,0,0,0,1
2333,4450,85,101, IBU ,8.0,4.03,55,85,9,12,0,21,9,10,0,12,29,0,22,0,0,0,0,0,0,0,0,0,0,0
2334,2201,688,52,Smithwick is clear beer with rich ruby color and creamy head Clean and delicate aroma with different individual notes from the top fermentation by the Smithwick yeast come aromatic esters creating fruity aroma The Aroma Hops added late in the boil contribute clean fresh floral notes Ale Malt contributes aroma hints of biscuit and caramel Refreshing and clean taste with gentle balance of bitterness from the hops added early in the boil sweet malty notes from the ale malt and hints of roast coffee from the roasted barley ,4.5,3.47,20,30,32,57,11,44,73,24,1,22,58,11,119,1,1,1,1,1,1,0,1,1,0,1
2335,2202,191,52,Pale and Caramel malts and East Kent Goldings hops ,5.8,3.49,20,30,18,32,2,30,60,7,0,16,50,3,91,0,0,0,1,0,0,0,0,1,0,1
2336,2203,661,52,A pint for Pa Conway Our co owners grandfather who likely uphold that an Irish Ale with full bodied caramel malt flavors is just the ticket ,6.3,3.81,20,30,7,32,5,27,58,8,1,18,44,4,89,0,1,0,0,1,0,0,0,0,0,1
2337,2206,688,52,An Irish Cream Ale though this style does not exist on BeerAdvocate com and the closest style is Irish Red Ale ,4.3,3.43,20,30,5,66,6,19,35,6,0,11,25,3,67,0,0,0,0,0,0,0,0,0,0,0
2338,2208,196,52,Irish Ale Boulevard early spring seasonal beer is our Midwestern tribute to the legendary red ales of old Ireland Our recipe combines six kinds of pale and roasted barley malts to provide rich toasty flavor and tawny reddish hue IBU ,5.8,3.68,20,30,22,43,7,30,63,18,1,14,41,9,112,0,0,0,0,0,0,0,0,0,0,1
2339,2211,191,52,A traditional European style ale handcrafted by the Samuel Adams brewers Only available on tap in select locations in and around Boston See http www samueladams com for list of participating locations ,5.2,3.73,20,30,12,35,9,31,44,12,0,13,49,4,62,0,0,0,0,0,0,0,0,0,0,0
2340,2212,1213,52,The Magician is lustrous dark red London style Red Ale with rich grain bill The grain combination lends complex notes of toasted caramel raisins chocolate and roasted toffee Very light hop additions let the true malt characters show throughout this beer IBU ,6.8,3.5,20,30,12,69,16,31,127,51,0,57,56,1,152,0,1,0,1,1,0,0,1,1,0,1
2341,2215,591,52,Ale brewed with four leaf clovers While karma biting you in the ass it kissing his profit of prosperity he the guy you love to hate And just when you think his fate on the brink that bastard life falls right back into place Malts Irish Pale CaramelHops GalaxyYeast English AleIBU ,5.5,3.56,20,30,11,41,6,35,83,18,2,22,70,12,132,0,0,0,0,0,0,0,0,1,0,0
2342,2216,48,52,Our most versatile beer Good to drink as well as cook with Light enough to quench thirst and complex enough to accompany fine dining Caramel malty sweet fades to chocolate roasty finish and dry from touch of rye OG IBU ,6.0,3.68,20,30,23,60,11,46,93,14,1,16,52,12,166,1,1,0,0,1,0,0,0,0,0,1
2343,2217,1354,52, IBU ,5.65,3.61,20,30,13,37,9,37,71,28,0,39,51,4,97,0,0,0,0,0,0,0,0,0,0,0
2344,2218,1355,52,A rich malty brew that uses red wheat and variety of crystal malts giving this beer its ruby red hue Traditional English hops give this easy drinking brew flavor that perfect year round IBU ,5.5,3.62,20,30,17,53,3,30,70,22,1,17,49,4,107,0,0,0,1,0,0,0,0,1,0,1
2345,2219,402,52,Our flagship this Irish Style Red Ale proudly won gold medal at the World Beer Cup combination of different malts and hop varietals carefully blended results in perfect balance Full flavored and medium bodied the Riptide Red provides surprising complexity for such an easy drinking brew ,5.4,3.82,20,30,24,48,12,47,58,15,0,20,62,6,102,0,1,0,1,0,0,0,0,1,0,1
2346,2220,91,52,A Silver Medal winner in Strong Ales at the Great American Beer Festival This Irish style strong ale is brewed with secret blend of five imported specialty malts Not too hoppy in order to emphasize the complex malt flavor and fruity aroma IBU ,7.3,3.7,20,30,4,22,27,36,61,23,0,18,39,3,88,0,0,1,1,1,1,0,0,1,0,1
2347,2223,1256,52,Brewed in the tradition of the great English ales its rich honey color hints at its smooth caramel flavoring With medium body and slightly sweet finish this is an extremely drinkable brew that is characterized by rich malt taste and low bitterness Medaled at the and Great American Beer Festivals and award winner at the World Beer Cup ,4.8,3.4,20,30,15,46,0,33,50,13,0,11,45,2,92,0,1,0,1,1,0,0,0,1,0,1
2348,2228,709,52,Why should St Patrick Day just be day when you can make whole season out of it Crack open The Craic and let the friendly banter bursts of laughter and toe tapping music of the season get your eyes smiling This hybrid ale combines two classic styles IPA and Irish Red Ale to create unique and flavorful beer Th malt combination commonly used in Irish Red Ales brings toasted malty flavor that balances the citrusy and fruity character of the hops The Levels of Craic Have you tried our new Irish Red IPA The Craic As we prepare for all things Irish for Harpoon St Pat Fest on March rd and th we thought it would only be right to give you little bit more history about the phrase the craic Pronounced just like drug crack crack is whack btw it a term for news gossip fun entertainment and enjoyable conversation You ll often hear What the Craic in Ireland which is like saying What Happening But perhaps our favorite part of the word craic is that there are actually levels of craic you can reach according to IrelandCentral Check em out Level One Good Craic It an okay night out but nothing to write home about we don know why we mentioned this because honestly St Pat Fest could never be just at level one but the more you know Level Two Mighty Craic It obviously little bit better than good craic but we still haven hit the amazing level One or two of your friends may have done something little bit crazy Hopefully you caught it on Snapchat Level Three Savage Craic This is getting closer to how we describe St Pat A great time with your friends beers flowing great bands food and jokes You got number you gave number you get the idea Level Four Deadly Craic This is most likely just before you hear Shipping Up to Boston by the Dropkick Murphy right It just step about savage but not quite the pinnacle moment Level Five The craic was ninety Wait what We ve read that this phrase comes from famous song by The Dubliners get your Irish jig on but essentially it the best night ever Which is what we hope you ll leave St Pat fest saying Level Six Minus Craic When night goes terribly wrong As employee owners we ve seen several of our consumers and friends to be honest hit this level Don be that guy So now that you know what level of craic are you looking for this St Pat Fest ,6.9,3.8,20,30,11,35,5,63,58,27,0,33,84,6,70,0,0,0,1,1,1,0,1,1,0,1
2349,2229,1365,52,Scarlet Fire is an Irish American style Red Ale The name is reference to the playful improvisational transitions between Grateful Dead songs Scarlet Begonias and Fire on the Mountain Great balance of malt sweetness from caramel malt and subtle toasty notes from roasted barley Brewed withj American Ale yeast and East Kent Golding hops it pays tribute to it heritage as an Irish Red Ale GABF Gold Medal Winner IBU ,5.6,3.71,20,30,5,17,3,24,27,2,0,3,35,5,70,0,0,0,1,1,0,0,0,1,0,1
2350,2232,92,52,A Silver Medal winner in Strong Ales at the Great American Beer Festival This Irish style strong ale is brewed with secret blend of five imported specialty malts Not too hoppy in order to emphasize the complex malt flavor and fruity aroma IBU ,7.3,3.57,20,30,11,32,18,27,66,18,0,16,32,2,70,0,0,1,1,1,1,0,0,1,0,1
2351,2235,791,52,More than just beer to satisfy and soothe it an emotional experience Deepest ruby red and filled with symphony of malt flavors including caramel toffee raisins and currants that finish with simple hint of roast and chocolate tones lingering like half remembered dream This gentle giant balanced with English hops dominates all senses without destroying the palate Sexy As Hell ,7.5,3.86,20,30,7,38,9,17,79,21,0,29,17,3,106,0,1,0,1,1,0,0,1,1,0,1
2352,2236,521,52,An Irish style red amber beer Light in finish but bold in taste Melanoidin malt is added for the red color and the spicy finish comes through from the Chinook hops ,5.0,3.59,20,30,12,30,11,43,73,42,0,44,68,13,70,0,0,0,1,0,0,0,0,1,1,1
2353,2239,994,52,Although there are lot of Irish red beers out there only few of them feature the slightly roasted flavor that made this style legendary Not surprisingly this flavor comes from the addition of small amount of roasted malt the same thing that gives the beer its deep ruby hue Ours also uses hops from the United Kingdom to lend even more Irish authenticity to the style It is the perfect brew to enjoy while watching St Patrick Day parades from Boston to New Haven and beyond IBU ,5.0,3.6,20,30,30,47,10,56,43,5,0,3,68,15,88,0,0,0,1,0,0,0,0,1,0,1
2354,2240,1158,52, Our fresh brewed Fire Chief Ale is medium bodied auburn colored Ale that gets its pleasant sweetness and lightly toasted character from select caramel and crystal malts Hand selected hops from the Pacific Northwest lend crisp and satisfying citrus finish ,5.5,3.59,20,30,24,43,6,56,39,38,0,34,82,7,83,1,1,0,1,1,1,0,1,1,0,1
2355,2241,1436,52,An easy drinking Amber Ale with low bitterness subtle malt profile and balanced finish Availability Jan Mar ,4.8,3.37,20,30,10,35,8,30,51,19,0,18,42,1,64,0,0,0,1,0,0,0,0,1,0,1
2356,2242,287,52,Rollin Dirty Red Ale our Irish style Ale possesses deep amber color It displays forward caramel aroma with hints of chocolate and roasted nuts English hop varietals lend floral to herbal bitterness which helps to round the carmel sweetness and lend some crispness to this year round ale ,5.0,3.45,20,30,11,34,6,27,70,6,2,6,45,5,94,1,1,0,1,1,0,0,0,1,0,1
2357,2243,1376,52,Named for our Beer Man Nick Murphy this deep malty Irish amber ale is relaxed and easy going change of pace from our usual hop bombs this beer is sure to put smile on the face of any Irishman Who needs pot gold when you got yerself pint red IBU ,5.0,3.77,20,30,3,15,1,9,19,5,0,5,14,0,32,0,0,0,1,0,0,0,0,1,0,1
2358,2244,532,52,Celtic Red Ale ,5.0,3.5,20,30,18,47,8,36,79,20,0,21,42,8,96,0,0,0,0,0,0,0,0,0,0,0
2359,2246,613,52,A malt driven Irish style red ale balance by the hop varieties Fuggles and East Kent Golding ,4.3,3.68,20,30,16,45,7,45,71,29,2,30,56,5,98,0,0,0,1,0,0,0,0,1,0,1
2360,2247,1297,52,A dark red Irish red with roasty overtones and subtle apple fruity finish IBU ,6.5,3.38,20,30,5,17,5,10,48,42,1,34,10,2,29,0,0,0,0,1,1,0,1,0,0,0
2361,2248,636,52,This classic beer style was inspired by centuries of Celtic brewing history Specialty kilned malts such as dark caramel and munich dominate the Irish Red resulting in ruby red colour and smooth malty taste IBU ,5.0,3.46,20,30,19,55,10,36,67,19,0,26,53,6,103,0,1,0,0,1,0,0,0,0,0,1
2362,552,649,15,There was particular attention to the malt bill using pale munich wheat and rye There was no fruit harmed in the making of this beer however you can avoid the beautiful banana esters and clove phenals that the Weihenstephan weizen yeast expresses Rasselbock is German style Dark Rye Wheat beer IBU ,6.8,3.83,10,20,21,74,20,20,68,39,1,88,28,73,141,1,0,1,0,1,1,0,1,0,1,1
2363,554,66,15,Historic Roggen Beer Naturally cloudy ,5.3,3.65,10,20,18,57,17,31,87,64,0,39,33,43,176,0,0,0,0,0,0,0,0,0,0,0
2364,556,932,15,Roggenbier is an ancient style of beer from Germany that actually became extinct for years it is unfiltered like the Wit beer because the style predates filtration lot of bad language was used during the first brew to earn the name Schleimhammer meaning Slime Hammer in German after the mess it caused We learned lot and the second brew went better Producing delicious beer with hint of dryness from the Nugget hops and some rich fruitiness and aroma from the German Hefeweizen yeast IBU ,5.2,3.73,10,20,22,36,6,28,41,44,0,42,32,56,116,1,0,0,1,1,1,0,1,1,0,1
2365,558,1268,15,Also sold as Schlägl Roggen Gold in the United States ,4.9,3.62,10,20,26,47,9,35,45,30,1,31,55,46,123,0,0,0,0,0,0,0,0,0,0,0
2366,565,1431,15,Brewed with rye European specialty malts and Czech Saaz hops Tippy Toboggan is an old world Roggen Bier distant cousin to our Weiss bier With fresh fruity aroma and complex nutty spicy malt character it chock full of flavor yet relatively light and easy drinking IBU ,6.9,3.91,10,20,5,7,2,9,6,4,0,1,9,8,17,1,1,0,1,1,1,0,0,1,1,1
2367,566,762,15,Traditional German dark rye beer with huge fruity nose from Bavarian ale yeast Hints of unsweetened chocolate and caramel from the specialty malts mix with touch of spiciness from the rye IBU ,6.4,4.12,10,20,2,30,1,6,21,10,0,17,7,32,54,0,1,0,0,1,1,0,0,0,1,1
2368,571,481,15,This German style rye beer is brewed with over percent rye malt for pleasant spiciness and it has low hop rates dark amber color medium body chocolate light caramel roasted malt flavors sweetness and aroma and Hefe yeast characters IBU ,5.7,3.68,10,20,0,6,1,2,10,0,0,1,3,3,21,0,1,0,1,1,0,0,0,1,1,1
2369,577,1418,15,This old school style features the banana and clove character and toasted bread notes found in classic Bavarian wheat beers but as it also calls for the substitution of rye for wheat the Roggenbier adopts extra spiciness body perfect for those sweater wearing winter nights IBUOG PlatoHOPS PerleMALTS Rye Pilsner Munich,5.5,3.81,10,20,2,6,2,8,4,5,0,12,4,17,22,0,1,0,0,0,0,0,1,0,1,1
2370,584,1438,15,Our unfiltered deep russet German style Roggenbier combines classic Weizen like yeast characteristics with spicy and complex rye malts ,5.8,4.16,10,20,2,5,4,6,11,7,0,11,6,12,28,0,0,0,0,0,0,0,0,0,1,1
2371,3701,608,85,Brewed with four varieties of Belgian caramel malts and Amarillo hops IBUFormerly called Founders Red Rye PA ,6.6,4.2,10,80,6,22,7,36,30,16,0,15,52,27,85,0,0,0,1,1,0,0,0,1,0,1
2372,3702,1217,85,Rugged and resilient rye has been staple grain for ages and its spicy black pepper like flavor has been prized by distillers and brewers for centuries Rye thrives in the harshest conditions and comes to life in Ruthless rugged IPA with fruity citrus and herbal hop notes countered by the dry spiciness of the rye Holding steadfast balance between contrasting malt and hop character Ruthless is bold enough to inspire even the most brazen hop head to bear down and embrace the flavor ,6.6,3.91,10,80,14,30,2,40,20,31,0,28,54,33,82,1,0,0,1,1,1,0,1,1,1,1
2373,3703,126,85,A high gravity IPA brewed with rye malt Hop Rod Rye has floral hop aroma and subtle caramel notes with slightly earthy and spicy rye character California State Fair GOLD California State Fair GOLD Real Ale Festival Chicago GOLD ,8.0,4.24,10,80,11,51,19,66,47,28,0,27,107,40,132,0,0,0,1,1,0,0,0,1,1,1
2374,3704,196,85,Why Rye This assertively flavorful grain is more often associated with whiskey than with ales Even in that arena it has largely been eclipsed by corn and barley the sources of bourbon and scotch But when we procured some seasoned barrels from our friends at Templeton Rye we asked ourselves Why not Why not brew rich tawny rye ale then mellow it in the warmth of charred oak rye whiskey casks Two kinds of malted rye provide spicy sweetness giving way to notes of caramelized wood and the citrusy tang of Perle Magnum and Saphir hops before easing into dry lingering finish IBU ,12.0,4.25,10,80,11,52,102,18,71,14,1,19,11,28,161,1,1,1,1,1,1,0,1,1,1,1
2375,3705,1395,85,Dry but with creamy touch of Thai Palm Sugar and the spicy tang of Rye all balanced by loads of the wackiest new Hops we could lay our hands on Yep it an Orignal And that no Sin IBU ,7.0,4.1,10,80,16,39,17,48,59,22,0,28,59,24,101,1,1,0,0,0,1,0,0,0,1,0
2376,3706,1038,85,A big unfiltered American IPA built to accompany the big Eastern Winter Just like an epic bluebird day follows snow storm peppery build from the Rye malt accompanies glorious hop notes of pine citrus and fresh grass ,6.5,4.06,10,80,12,27,3,75,31,41,0,44,116,23,81,1,1,0,1,0,1,0,1,1,1,1
2377,3707,215,85,The Routes des Épices is rye beer in which pepper has been added during the brewing process lending it wonderful peppery flavours and aromas The beer also reveals flavours of malt fresh cereal chocolate caramel and hint of fruit In the aftertaste the pepper flavour is once again revealed in full strength and it leaves pleasing spicy tingling sensation on the tongue nice balance is attained between its spiciness and its multitude of other flavours ,5.0,3.71,10,80,8,42,16,17,51,12,1,18,15,105,130,1,1,0,0,1,1,0,1,0,1,1
2378,3709,68,85,This West Coast style pale ale is brewed with English barley malts and rye malt It boasts massive floral aroma of resinous hops contributing notes of lemons peaches and pine needles and is anchored by the sweet malty flavors of toffee and freshly baked pumpernickel bread ,6.0,3.72,10,80,20,37,9,64,41,64,0,76,100,36,120,1,0,0,1,1,1,0,1,1,0,1
2379,3710,183,85,No children no cry In true Rastafarian spirit drinking our RastafaRye Ale directly benefits underprivileged kids Everything is Irie with our award winning RastafaRye Ale hearty rye malt blended with fresh West Coast hops resulting in delicious deep copper ale with just the right amount of rye flavor to offset the spicy floral characteristics of the hops The Blue Point Brewing Company donates portion of all RastafaRye Ale sales to They Often Cry Outreach TOCO Taj Weekes charity foundation that helps orphaned and underprivileged children in the Caribbean and around the world ,7.5,3.76,10,80,18,37,4,43,52,18,0,38,73,24,99,1,0,0,1,0,0,0,0,1,1,1
2380,3711,167,85,This rye ale is our TROPICAL ESCAPE to sunnier state of mind availability rotating year round productionABV OG Hops Mosaic CentennialMalts row malted rye caramel ,5.1,4.2,10,80,24,38,7,52,62,65,1,115,68,16,109,0,0,0,0,1,0,0,0,0,0,1
2381,3712,1231,85,Originally released as part of our Short Batch Series our Rhye IPA arose from our desire to play with rye malt It built on Finestkind IPA chassis with the following changes We tweaked the grain bill adding rye malt and swapped Aromatic malt for Rye adds spicy note while Aromatic malt adds more subtle flavor than but increases malt aroma We lowered the mash rest temperature few degrees giving the final beer less body and more drinkability We jacked up the dry hopping to four times the level of Finest Kind for big hop aroma IBU ,6.8,3.94,10,80,16,54,11,54,42,55,0,62,74,39,119,1,1,0,1,0,0,0,0,1,1,1
2382,3714,30,85,An amber ale brewed with rye malt and aged in rye whiskey barrels Our first barrel aged beer here at Against the Grain is the Kentucky Ryed Chiquen Named so because it was made in Kentucky has lot of Rye in it and was aged in rye barrels and it not Chicken As we all know or should know Chiquen refers to anything that is not chicken Now that we have all that straight we will talk about what is in this beer Brewed with Maris Otter from the UK and rye malt and caramel rye from Germany imparting spicy fruity and dry flavor Then hopped with enough English Nugget and Kent Goldings just to balance and fermented with our house ale yeast After fermentation we moved the entire batch into the AtG private dining room and into used Redemption Rye barrels from our good friends at Strong Spirits There it aged for weeks until we felt it had picked up the right amount of residual bourbon character and oak flavors We then transferred it to our serving tank carbonated it and the end result is on tap now balanced drinkable and complex barrel aged beer ,8.6,3.68,10,80,20,51,83,20,40,25,0,20,26,34,171,1,0,1,1,1,1,0,0,1,1,1
2383,3715,1416,85, Six is dark rye beer with layered flavors including chocolate caramel pepper wood cherry and tropical fruit It starts semi dry and smooth and finishes fully dry and tart with small bite from the hops The overall balance of the Six makes it easy to pair with richly prepared meats along with many harder cheeses Malts organic pale caramel rye blackUnmalted rolled ryeHops magnum tettnanger ,6.7,3.87,10,80,28,92,13,55,116,54,0,77,62,49,175,1,1,1,1,1,1,0,1,1,1,1
2384,3717,995,85,Rye ale with agave nectar and habanero peppers ,7.0,3.76,10,80,13,28,32,19,61,26,0,30,19,89,61,1,0,1,0,1,0,0,1,0,1,0
2385,3718,1148,85,Chart new course with Daymark as your guide We start with classic clean and crisp American pale ale brewed with spicy Columbus and Centennial hops Then we accent the grain bill with rye grown on small local family farms right here in Maine and malted to our specifications at Valley Malts an artisanal malt house Finally we dry hop the finished beer for bright floral aroma ,5.5,3.9,10,80,40,32,7,65,22,62,4,72,117,27,103,1,0,0,1,0,0,0,0,1,1,1
2386,3719,196,85,Inspired by the success of our series of special Imperial Stout releases we ve embarked on journey to the outer reaches of our popular Rye on Rye For this inaugural release rich tawny rye ale is aged in first use rye whiskey barrels then transferred to yet another set of first use rye whiskey barrels for second aging effectively resulting in Rye on Rye on Rye ,14.0,4.34,10,80,8,42,75,15,69,15,0,39,13,33,114,0,0,1,0,0,0,0,0,0,0,1
2387,3720,1242,85,With creamy body and rich roasty flavors Scarlett is the perfect complement to the cooler months of Fall Winter This rye ale pours deep red with sticky off white layer of foam and medium levels of carbonation Note the aromas of fresh rye bread caramel malt and earthy hops Sweet malts are accented by subtle flavors of caramel toffee and chocolate Notes of toasted grain leather and mild peppery spice lead to medium dry finish ,5.5,3.71,10,80,17,49,6,32,56,18,0,21,46,24,133,1,1,0,1,1,0,0,0,1,1,1
2388,3721,621,85,Formerly Rye Hopper ,5.9,3.84,10,80,25,48,19,66,45,49,0,50,96,26,118,0,0,0,0,0,0,0,0,0,0,0
2389,3722,254,85,One of the few small grains still grown in Southwestern Minnesota malted rye is the base for this one of kind ale brewed and aged in tiny Lucan Minnesota Following long slow fermentation the beer is stored away in used rye whiskey barrels brought North from our friends at Templeton located in the equally tiny town of Templeton Iowa ,9.0,4.2,10,80,14,81,101,31,123,39,0,70,20,52,170,0,0,1,0,0,1,0,0,0,0,1
2390,3723,399,85,There is no doubt variety is the spice of life and we love going off in all kinds of directions looking for new flavors Like all travel though at some point your heart turns back toward home Home robust American ales This route travels along path of piney American hops Simcoe Cluster and Horizon their natural course coaxed toward spicy by touch of rye Drink Red Rye Returning because home is where the hops is IBU ,6.5,3.88,10,80,18,52,8,70,52,33,2,41,101,34,128,0,0,0,1,0,0,0,0,1,1,1
2391,3724,841,85,This special brew incorporates malted rye in the grain bill lending spicy character and complex flavors Generously hopped with Amarillo Simcoe Cascade and Centennial This hoppy pale ale has sneaky bite that will creep up and leave you smiling ,6.0,4.03,10,80,16,44,11,110,54,56,2,61,143,48,164,0,0,1,1,0,0,0,0,1,1,1
2392,3725,688,85,Created by the brewers at The Open Gate Brewery as holiday gift for their colleagues friends and families Guinness Rye Pale Ale proved so popular they had to share it with everyone The rustic spicy character of rye grain is balanced with citrus and grapefruit from the mosaic and cascade hops making it fine addition to the Guinness family ,5.0,3.55,10,80,27,40,5,42,35,32,0,39,62,33,107,0,0,0,1,0,1,0,1,1,1,1
2393,3727,1271,85,Our most complex grain bill and moderate bitterness join forces to produce this bold malty and spicy IPA Dry hopped with blend of American aroma hop varietals this is best consumed fresh Fun Fact Originally brewed with Tyler Jones of Black Hog Brewing Co ,6.0,4.08,10,80,12,50,10,72,40,28,1,34,103,30,124,1,0,0,1,0,0,0,0,1,1,1
2394,3729,1139,85,A heavy dose of rye breathes new life into this other worldly strong ale Supple spice and barley sweetness strike balance in the young beer before its enlightenment in Heaven Hill Rye Whiskey barrels Ethereal waves of dark fruit and vanilla ascend from the depths as the elixir warms while the rye character lends stunningly silky mouthfeel Perhaps it a doorway to an existential awakening or maybe it just damned fine beer ,15.8,4.34,10,80,9,59,71,12,95,19,0,42,6,50,134,0,1,1,0,1,1,0,1,0,1,1
2395,3730,514,85,An aggressively hopped American Style India Pale Ale brewed with Columbus Simcoe and Amarillo hops The use of rye gives this ale it trademark dry and spicy character ,6.8,3.97,10,80,19,36,5,82,20,27,0,25,117,27,93,1,0,0,1,0,0,0,0,1,1,1
2396,3731,118,85,As days get shorter and sleeves get longer Baxter Brewing releases its fall seasonal Hayride Autumn Ale generous portion of two rye malts give the beer full body bready flavor and subtle spiciness while toasted malts provide touch of sweetness and rich almost reddish hue New Zealand Pacifica and Pacific Jade hops balance Hayride maltiness and suggest notes of oranges and tropical fruit Finally we cold condition the beer on oak with light additions of ginger black pepper and orange peel bringing out the spiciness of the rye and rounding out the soft sweetness of the beer Hayride will give touch of warmth for those cool fall nights while remaining deliciously drinkable ,6.6,3.71,10,80,17,61,13,71,75,66,1,74,91,79,138,0,1,1,1,1,1,0,1,1,1,1
2397,3733,888,85,Madison River Brewing Company presents Salmon Fly Honey Rye The malted barley used in this unique brew is complimented by the subtle spiciness of rye Bittering and flavor hop additions help keep this brew extremely balanced In addition there is mild sweetness that dulls any overwhelming rye or hop flavor derived from the pure local Montana honey These ingredients blend together to create lighter bodied drinking experience for all kinds of beer drinkers IBU ,5.6,3.36,10,80,18,41,6,34,99,27,1,23,47,22,177,0,1,0,1,1,0,0,0,1,1,1
2398,3735,819,85,A malted magic hop bomb Rich caramel and toasted malts team up with flaked rye and march to the beat of big but balancing bitterness only to be overtaken by an onslaught of American hop aroma and flavor You want tame and subservient spineless beer that takes orders well and doesn challenge anything or anyone This ain it ,6.5,4.05,10,80,16,56,12,75,60,30,1,32,90,26,164,0,1,0,1,1,0,0,0,1,0,1
2399,3740,386,85,Cameron Rye Pale Ale ABV is one of our most popular seasonal beers It was originally brewed for the Bar Volo IPA challenge earning nd Place by combining the best parts of American and British IPA styles we achieved robust and unique staple This fusion is hazy orange amber in colour with well constructed white head It begins with an up front citrus aroma followed by complex malt body with hint of peppery rye which releases earthy floral British hop flavour on the finish It is made of combination of seven different floral British and pungent American hops some which are added in dry hopping process This involves adding hops directly to the fermented beer in the fermenter The hops are well supported by large malt bill of five character malts with generous portion of rye which contributes to mouth feel and Cameron Rye Pale Ale own special character ,6.6,4.06,10,80,22,55,18,101,71,77,2,98,139,43,163,1,1,1,1,0,1,0,1,1,1,1
2400,3743,426,85,This West Coast style Rye IPA was made with legendary punk band NOFX and is sure to stick Brewed with spicy rye and boatload of Simcoe and Falconer Flight hops this is one dank pale ale ,7.0,3.79,10,80,13,34,4,64,41,35,2,36,99,23,80,0,0,0,1,0,0,0,0,1,1,1
2401,3746,1222,85,We re not saying you should worship what inside the barrel but there a certain righteousness about an ale made with three types of rye malts and then smoothed out in blend of rye whiskey and bourbon barrels The journey spans months but the results are undeniable RIGHTEOUS endeavor indeed DRINK NOW OR AGE UP TO MONTHS TO WATCH IT EVOLVE DEALER CHOICE ,10.5,4.17,10,80,20,72,86,47,94,29,0,45,63,65,213,0,1,1,0,0,0,0,0,0,0,1
2402,3747,170,85,An American style IPA with large additions of rye malt and Falconer Flight hops creating bold citrus notes and earthy spicyness IBU ,7.2,4.07,10,80,19,28,4,52,29,39,0,50,72,25,76,0,0,0,1,0,1,0,1,1,1,1
2403,3749,300,85,Here at Brooklyn Brewery we are of course beer people But we are also drinks people and many inspirations come to us out of the deep and wondrous world of cocktails While surely invented earlier the modern cocktail emerged in the th century The original the ur cocktail if you will was the Old Fashioned deceptively simple drink consisting of whiskey sugar and bitters stirred not shaken usually with bit of citrus peel good Old Fashioned remains thing of austere beauty By the s some bartenders Jerry Thomas aka The Professor chief among them became household names in America mixologist believe it or not the moniker is actually old looking to make name for himself would often make change to an existing cocktail perhaps adding absinthe or curaçao or dash of maraschino liqueur This new version would be rakishly referred to as improved as the upstart barman fervently hoped to eclipse his predecessor Well we ve gone this idea one better We have improved the Old Fashioned by making it into beer Witness our strong rye beer suffused with various spices and peels Wonder at its long blissful rest in WhistlePig Rye Whiskey oak barrels Marvel at its clever infusions of bitter gentian root and enticing botanicals And then enjoy as you are greeted by the silky spice of rye the firm herbal bitterness the brightness of citrus and the sweet warmth of oak Sit in your favorite chair surround yourself with your favorite people and imbibe this our latest Brooklyn Quarterly Experiment We can nearly guarantee that you shall feel that your day has in fact improved Style Barrel aged rye ale with botanicals bittersMalts Glen Eagle Maris Otter Canadian row Weyermann Rye Fawcett Rye Fawcett Crystal RyeAdditions Demerara sugar Belgian candi syrup bitter orange peel lemon peel nutmeg cinnamon coriander bitter gentian root cloves and aging in WhistlePig Rye whiskey barrelsHops PerleYeast Our House Ale YeastOriginal Gravity Plato ,12.8,4.14,10,80,11,75,93,73,100,79,0,106,87,138,146,0,1,1,1,1,1,0,1,1,1,1
2404,4451,608,102,Expect lovely warm smells of single malt scotch oaky bourbon barrels smoke sweet caramel and roasted malts bit of earthy spice and scintilla of dark fruit It a kick back sipper made to excite the palate ,11.2,4.38,25,35,1,41,84,21,76,13,0,26,15,36,102,0,0,1,0,1,1,0,1,1,1,1
2405,4452,608,102,So good it almost wrong Dark ruby in color and brewed with seven varieties of imported malts Complex in finish with hints of smoke and peat paired with malty richness and right hook of hop power to give it the bad attitude that beer named Dirty Bastard has to live up to Ain for the wee lads Brewed with varieties of malt varies over the years IBU ,8.5,4.07,25,35,6,44,38,31,63,10,0,20,42,15,84,0,0,0,1,0,0,0,0,1,1,1
2406,4453,1033,102,From the Oskar Blues website This jaw dropping Scottish strong ale ABV is brewed with bodacious amounts of malted barley and specialty grains and dash of beechwood smoked malt ,8.0,4.04,25,35,6,57,23,39,78,22,0,35,21,16,104,0,0,1,0,0,0,0,0,0,1,1
